taskCaseId,activity,timestamp,actor,object
INV-101252,Chrome: Paste Amount,2026-03-25T13:59:45.000Z,Lee Okafor,INV-101252
INV-101252,Chrome: Validate,2026-03-25T13:59:51.000Z,Lee Okafor,INV-101252
INV-101252,Chrome: Submit,2026-03-25T13:59:57.000Z,Lee Okafor,INV-101252
INV-101253,Open Excel,2026-03-25T14:22:47.000Z,Maria Alvarez,INV-101253
INV-101253,Excel: Copy Vendor,2026-03-25T14:22:54.000Z,Maria Alvarez,INV-101253
INV-101253,Excel: Copy Amount,2026-03-25T14:23:00.000Z,Maria Alvarez,INV-101253
INV-101253,Switch to Chrome,2026-03-25T14:23:04.000Z,Maria Alvarez,INV-101253
INV-101253,Chrome: Paste Vendor,2026-03-25T14:23:08.000Z,Maria Alvarez,INV-101253
INV-101253,Chrome: Paste Amount,2026-03-25T14:23:13.000Z,Maria Alvarez,INV-101253
INV-101253,Chrome: Validate,2026-03-25T14:23:19.000Z,Maria Alvarez,INV-101253
INV-101253,Chrome: Submit,2026-03-25T14:23:25.000Z,Maria Alvarez,INV-101253
INV-101254,Open Excel,2026-03-25T14:43:15.000Z,Tom Becker,INV-101254
INV-101254,Excel: Copy Vendor,2026-03-25T14:43:23.000Z,Tom Becker,INV-101254
INV-101254,Switch to Chrome,2026-03-25T14:43:27.000Z,Tom Becker,INV-101254
INV-101254,Chrome: Paste Vendor,2026-03-25T14:43:31.000Z,Tom Becker,INV-101254
INV-101254,Switch to Excel,2026-03-25T14:43:37.000Z,Tom Becker,INV-101254
INV-101254,Excel: Copy Amount,2026-03-25T14:43:42.000Z,Tom Becker,INV-101254
INV-101254,Switch to Chrome,2026-03-25T14:43:46.000Z,Tom Becker,INV-101254
INV-101254,Chrome: Paste Amount,2026-03-25T14:43:50.000Z,Tom Becker,INV-101254
INV-101254,Chrome: Validate,2026-03-25T14:43:56.000Z,Tom Becker,INV-101254
INV-101254,Chrome: Submit,2026-03-25T14:44:02.000Z,Tom Becker,INV-101254
INV-101255,Open Excel,2026-03-25T15:06:44.000Z,Aisha Khan,INV-101255
INV-101255,Excel: Copy Vendor,2026-03-25T15:06:52.000Z,Aisha Khan,INV-101255
INV-101255,Switch to Chrome,2026-03-25T15:06:56.000Z,Aisha Khan,INV-101255
INV-101255,Chrome: Paste Vendor,2026-03-25T15:07:00.000Z,Aisha Khan,INV-101255
INV-101255,Switch to Excel,2026-03-25T15:07:06.000Z,Aisha Khan,INV-101255
INV-101255,Excel: Copy Amount,2026-03-25T15:07:11.000Z,Aisha Khan,INV-101255
INV-101255,Switch to Chrome,2026-03-25T15:07:15.000Z,Aisha Khan,INV-101255
INV-101255,Chrome: Paste Amount,2026-03-25T15:07:19.000Z,Aisha Khan,INV-101255
INV-101255,Chrome: Validate,2026-03-25T15:07:25.000Z,Aisha Khan,INV-101255
INV-101255,Chrome: Submit,2026-03-25T15:07:31.000Z,Aisha Khan,INV-101255
INV-101256,Open Excel,2026-03-25T15:30:12.000Z,Diego Santos,INV-101256
INV-101256,Excel: Copy Vendor,2026-03-25T15:30:20.000Z,Diego Santos,INV-101256
INV-101256,Switch to Chrome,2026-03-25T15:30:24.000Z,Diego Santos,INV-101256
INV-101256,Chrome: Paste Vendor,2026-03-25T15:30:28.000Z,Diego Santos,INV-101256
INV-101256,Switch to Excel,2026-03-25T15:30:34.000Z,Diego Santos,INV-101256
INV-101256,Excel: Copy Amount,2026-03-25T15:30:39.000Z,Diego Santos,INV-101256
INV-101256,Switch to Chrome,2026-03-25T15:30:43.000Z,Diego Santos,INV-101256
INV-101256,Chrome: Paste Amount,2026-03-25T15:30:47.000Z,Diego Santos,INV-101256
INV-101256,Chrome: Validate,2026-03-25T15:30:53.000Z,Diego Santos,INV-101256
INV-101256,Chrome: Submit,2026-03-25T15:30:59.000Z,Diego Santos,INV-101256
INV-101257,Open Excel,2026-03-25T15:53:41.000Z,Nina Petrova,INV-101257
INV-101257,Excel: Copy Vendor,2026-03-25T15:53:49.000Z,Nina Petrova,INV-101257
INV-101257,Switch to Chrome,2026-03-25T15:53:53.000Z,Nina Petrova,INV-101257
INV-101257,Chrome: Paste Vendor,2026-03-25T15:53:57.000Z,Nina Petrova,INV-101257
INV-101257,Switch to Excel,2026-03-25T15:54:03.000Z,Nina Petrova,INV-101257
INV-101257,Excel: Copy Amount,2026-03-25T15:54:08.000Z,Nina Petrova,INV-101257
INV-101257,Switch to Chrome,2026-03-25T15:54:12.000Z,Nina Petrova,INV-101257
INV-101257,Chrome: Paste Amount,2026-03-25T15:54:16.000Z,Nina Petrova,INV-101257
INV-101257,Chrome: Validate,2026-03-25T15:54:22.000Z,Nina Petrova,INV-101257
INV-101257,Chrome: Submit,2026-03-25T15:54:28.000Z,Nina Petrova,INV-101257
INV-101258,Open Excel,2026-03-25T16:17:09.000Z,Priya Nadella,INV-101258
INV-101258,Excel: Copy Vendor,2026-03-25T16:17:17.000Z,Priya Nadella,INV-101258
INV-101258,Switch to Chrome,2026-03-25T16:17:21.000Z,Priya Nadella,INV-101258
INV-101258,Chrome: Paste Vendor,2026-03-25T16:17:25.000Z,Priya Nadella,INV-101258
INV-101258,Switch to Excel,2026-03-25T16:17:31.000Z,Priya Nadella,INV-101258
INV-101258,Excel: Copy Amount,2026-03-25T16:17:36.000Z,Priya Nadella,INV-101258
INV-101258,Switch to Chrome,2026-03-25T16:17:40.000Z,Priya Nadella,INV-101258
INV-101258,Chrome: Paste Amount,2026-03-25T16:17:44.000Z,Priya Nadella,INV-101258
INV-101258,Chrome: Validate,2026-03-25T16:17:50.000Z,Priya Nadella,INV-101258
INV-101258,Chrome: Submit,2026-03-25T16:17:56.000Z,Priya Nadella,INV-101258
INV-101259,Open Excel,2026-03-25T16:37:38.000Z,Sam Turner,INV-101259
INV-101259,Excel: Copy Vendor,2026-03-25T16:37:46.000Z,Sam Turner,INV-101259
INV-101259,Switch to Chrome,2026-03-25T16:37:50.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Paste Vendor,2026-03-25T16:37:54.000Z,Sam Turner,INV-101259
INV-101259,Switch to Excel,2026-03-25T16:38:00.000Z,Sam Turner,INV-101259
INV-101259,Excel: Copy Amount,2026-03-25T16:38:05.000Z,Sam Turner,INV-101259
INV-101259,Switch to Chrome,2026-03-25T16:38:09.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Paste Amount,2026-03-25T16:38:13.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Validate,2026-03-25T16:38:19.000Z,Sam Turner,INV-101259
INV-101259,Switch to Excel,2026-03-25T16:38:27.000Z,Sam Turner,INV-101259
INV-101259,Excel: Copy Amount,2026-03-25T16:38:33.000Z,Sam Turner,INV-101259
INV-101259,Switch to Chrome,2026-03-25T16:38:37.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Paste Amount,2026-03-25T16:38:42.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Validate,2026-03-25T16:38:49.000Z,Sam Turner,INV-101259
INV-101259,Chrome: Submit,2026-03-25T16:38:55.000Z,Sam Turner,INV-101259
INV-101260,Open Excel,2026-03-26T09:01:06.000Z,Lee Okafor,INV-101260
INV-101260,Excel: Copy Vendor,2026-03-26T09:01:14.000Z,Lee Okafor,INV-101260
INV-101260,Switch to Chrome,2026-03-26T09:01:18.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Paste Vendor,2026-03-26T09:01:22.000Z,Lee Okafor,INV-101260
INV-101260,Switch to Excel,2026-03-26T09:01:28.000Z,Lee Okafor,INV-101260
INV-101260,Excel: Copy Amount,2026-03-26T09:01:33.000Z,Lee Okafor,INV-101260
INV-101260,Switch to Chrome,2026-03-26T09:01:37.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Paste Amount,2026-03-26T09:01:41.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Validate,2026-03-26T09:01:47.000Z,Lee Okafor,INV-101260
INV-101260,Switch to Excel,2026-03-26T09:01:55.000Z,Lee Okafor,INV-101260
INV-101260,Excel: Copy Amount,2026-03-26T09:02:01.000Z,Lee Okafor,INV-101260
INV-101260,Switch to Chrome,2026-03-26T09:02:05.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Paste Amount,2026-03-26T09:02:10.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Validate,2026-03-26T09:02:17.000Z,Lee Okafor,INV-101260
INV-101260,Chrome: Submit,2026-03-26T09:02:23.000Z,Lee Okafor,INV-101260
INV-101261,Open Excel,2026-03-26T09:24:34.000Z,Maria Alvarez,INV-101261
INV-101261,Excel: Copy Vendor,2026-03-26T09:24:42.000Z,Maria Alvarez,INV-101261
INV-101261,Switch to Chrome,2026-03-26T09:24:46.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Paste Vendor,2026-03-26T09:24:50.000Z,Maria Alvarez,INV-101261
INV-101261,Switch to Excel,2026-03-26T09:24:56.000Z,Maria Alvarez,INV-101261
INV-101261,Excel: Copy Amount,2026-03-26T09:25:01.000Z,Maria Alvarez,INV-101261
INV-101261,Switch to Chrome,2026-03-26T09:25:05.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Paste Amount,2026-03-26T09:25:09.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Validate,2026-03-26T09:25:15.000Z,Maria Alvarez,INV-101261
INV-101261,Switch to Excel,2026-03-26T09:25:23.000Z,Maria Alvarez,INV-101261
INV-101261,Excel: Copy Amount,2026-03-26T09:25:29.000Z,Maria Alvarez,INV-101261
INV-101261,Switch to Chrome,2026-03-26T09:25:33.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Paste Amount,2026-03-26T09:25:38.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Validate,2026-03-26T09:25:45.000Z,Maria Alvarez,INV-101261
INV-101261,Chrome: Submit,2026-03-26T09:25:51.000Z,Maria Alvarez,INV-101261
INV-101262,Open Excel,2026-03-26T09:48:03.000Z,Tom Becker,INV-101262
INV-101262,Excel: Copy Vendor,2026-03-26T09:48:10.000Z,Tom Becker,INV-101262
INV-101262,Excel: Copy Amount,2026-03-26T09:48:16.000Z,Tom Becker,INV-101262
INV-101262,Switch to Chrome,2026-03-26T09:48:20.000Z,Tom Becker,INV-101262
INV-101262,Chrome: Paste Vendor,2026-03-26T09:48:24.000Z,Tom Becker,INV-101262
INV-101262,Chrome: Paste Amount,2026-03-26T09:48:29.000Z,Tom Becker,INV-101262
INV-101262,Chrome: Validate,2026-03-26T09:48:35.000Z,Tom Becker,INV-101262
INV-101262,Chrome: Submit,2026-03-26T09:48:41.000Z,Tom Becker,INV-101262
INV-101263,Open Excel,2026-03-26T10:11:31.000Z,Aisha Khan,INV-101263
INV-101263,Excel: Copy Vendor,2026-03-26T10:11:38.000Z,Aisha Khan,INV-101263
INV-101263,Excel: Copy Amount,2026-03-26T10:11:44.000Z,Aisha Khan,INV-101263
INV-101263,Switch to Chrome,2026-03-26T10:11:48.000Z,Aisha Khan,INV-101263
INV-101263,Chrome: Paste Vendor,2026-03-26T10:11:52.000Z,Aisha Khan,INV-101263
INV-101263,Chrome: Paste Amount,2026-03-26T10:11:57.000Z,Aisha Khan,INV-101263
INV-101263,Chrome: Validate,2026-03-26T10:12:03.000Z,Aisha Khan,INV-101263
INV-101263,Chrome: Submit,2026-03-26T10:12:09.000Z,Aisha Khan,INV-101263
INV-101264,Open Excel,2026-03-26T10:32:00.000Z,Diego Santos,INV-101264
INV-101264,Excel: Copy Vendor,2026-03-26T10:32:07.000Z,Diego Santos,INV-101264
INV-101264,Excel: Copy Amount,2026-03-26T10:32:13.000Z,Diego Santos,INV-101264
INV-101264,Switch to Chrome,2026-03-26T10:32:17.000Z,Diego Santos,INV-101264
INV-101264,Chrome: Paste Vendor,2026-03-26T10:32:21.000Z,Diego Santos,INV-101264
INV-101264,Chrome: Paste Amount,2026-03-26T10:32:26.000Z,Diego Santos,INV-101264
INV-101264,Chrome: Validate,2026-03-26T10:32:32.000Z,Diego Santos,INV-101264
INV-101264,Chrome: Submit,2026-03-26T10:32:38.000Z,Diego Santos,INV-101264
INV-101265,Open Excel,2026-03-26T10:55:28.000Z,Nina Petrova,INV-101265
INV-101265,Excel: Copy Vendor,2026-03-26T10:55:35.000Z,Nina Petrova,INV-101265
INV-101265,Excel: Copy Amount,2026-03-26T10:55:41.000Z,Nina Petrova,INV-101265
INV-101265,Switch to Chrome,2026-03-26T10:55:45.000Z,Nina Petrova,INV-101265
INV-101265,Chrome: Paste Vendor,2026-03-26T10:55:49.000Z,Nina Petrova,INV-101265
INV-101265,Chrome: Paste Amount,2026-03-26T10:55:54.000Z,Nina Petrova,INV-101265
INV-101265,Chrome: Validate,2026-03-26T10:56:00.000Z,Nina Petrova,INV-101265
INV-101265,Chrome: Submit,2026-03-26T10:56:06.000Z,Nina Petrova,INV-101265
INV-101266,Open Excel,2026-03-26T11:18:57.000Z,Priya Nadella,INV-101266
INV-101266,Excel: Copy Vendor,2026-03-26T11:19:04.000Z,Priya Nadella,INV-101266
INV-101266,Excel: Copy Amount,2026-03-26T11:19:10.000Z,Priya Nadella,INV-101266
INV-101266,Switch to Chrome,2026-03-26T11:19:14.000Z,Priya Nadella,INV-101266
INV-101266,Chrome: Paste Vendor,2026-03-26T11:19:18.000Z,Priya Nadella,INV-101266
INV-101266,Chrome: Paste Amount,2026-03-26T11:19:23.000Z,Priya Nadella,INV-101266
INV-101266,Chrome: Validate,2026-03-26T11:19:29.000Z,Priya Nadella,INV-101266
INV-101266,Chrome: Submit,2026-03-26T11:19:35.000Z,Priya Nadella,INV-101266
INV-101267,Open Excel,2026-03-26T11:42:25.000Z,Sam Turner,INV-101267
INV-101267,Excel: Copy Vendor,2026-03-26T11:42:32.000Z,Sam Turner,INV-101267
INV-101267,Excel: Copy Amount,2026-03-26T11:42:38.000Z,Sam Turner,INV-101267
INV-101267,Switch to Chrome,2026-03-26T11:42:42.000Z,Sam Turner,INV-101267
INV-101267,Chrome: Paste Vendor,2026-03-26T11:42:46.000Z,Sam Turner,INV-101267
INV-101267,Chrome: Paste Amount,2026-03-26T11:42:51.000Z,Sam Turner,INV-101267
INV-101267,Chrome: Validate,2026-03-26T11:42:57.000Z,Sam Turner,INV-101267
INV-101267,Chrome: Submit,2026-03-26T11:43:03.000Z,Sam Turner,INV-101267
INV-101268,Open Excel,2026-03-26T12:02:53.000Z,Lee Okafor,INV-101268
INV-101268,Excel: Copy Vendor,2026-03-26T12:03:00.000Z,Lee Okafor,INV-101268
INV-101268,Excel: Copy Amount,2026-03-26T12:03:06.000Z,Lee Okafor,INV-101268
INV-101268,Switch to Chrome,2026-03-26T12:03:10.000Z,Lee Okafor,INV-101268
INV-101268,Chrome: Paste Vendor,2026-03-26T12:03:14.000Z,Lee Okafor,INV-101268
INV-101268,Chrome: Paste Amount,2026-03-26T12:03:19.000Z,Lee Okafor,INV-101268
INV-101268,Chrome: Validate,2026-03-26T12:03:25.000Z,Lee Okafor,INV-101268
INV-101268,Chrome: Submit,2026-03-26T12:03:31.000Z,Lee Okafor,INV-101268
INV-101269,Open Excel,2026-03-26T12:26:22.000Z,Maria Alvarez,INV-101269
INV-101269,Excel: Copy Vendor,2026-03-26T12:26:29.000Z,Maria Alvarez,INV-101269
INV-101269,Excel: Copy Amount,2026-03-26T12:26:35.000Z,Maria Alvarez,INV-101269
INV-101269,Switch to Chrome,2026-03-26T12:26:39.000Z,Maria Alvarez,INV-101269
INV-101269,Chrome: Paste Vendor,2026-03-26T12:26:43.000Z,Maria Alvarez,INV-101269
INV-101269,Chrome: Paste Amount,2026-03-26T12:26:48.000Z,Maria Alvarez,INV-101269
INV-101269,Chrome: Validate,2026-03-26T12:26:54.000Z,Maria Alvarez,INV-101269
INV-101269,Chrome: Submit,2026-03-26T12:27:00.000Z,Maria Alvarez,INV-101269
INV-101270,Open Excel,2026-03-26T12:49:50.000Z,Tom Becker,INV-101270
INV-101270,Excel: Copy Vendor,2026-03-26T12:49:57.000Z,Tom Becker,INV-101270
INV-101270,Excel: Copy Amount,2026-03-26T12:50:03.000Z,Tom Becker,INV-101270
INV-101270,Switch to Chrome,2026-03-26T12:50:07.000Z,Tom Becker,INV-101270
INV-101270,Chrome: Paste Vendor,2026-03-26T12:50:11.000Z,Tom Becker,INV-101270
INV-101270,Chrome: Paste Amount,2026-03-26T12:50:16.000Z,Tom Becker,INV-101270
INV-101270,Chrome: Validate,2026-03-26T12:50:22.000Z,Tom Becker,INV-101270
INV-101270,Chrome: Submit,2026-03-26T12:50:28.000Z,Tom Becker,INV-101270
INV-101271,Open Excel,2026-03-26T13:13:19.000Z,Aisha Khan,INV-101271
INV-101271,Excel: Copy Vendor,2026-03-26T13:13:26.000Z,Aisha Khan,INV-101271
INV-101271,Excel: Copy Amount,2026-03-26T13:13:32.000Z,Aisha Khan,INV-101271
INV-101271,Switch to Chrome,2026-03-26T13:13:36.000Z,Aisha Khan,INV-101271
INV-101271,Chrome: Paste Vendor,2026-03-26T13:13:40.000Z,Aisha Khan,INV-101271
INV-101271,Chrome: Paste Amount,2026-03-26T13:13:45.000Z,Aisha Khan,INV-101271
INV-101271,Chrome: Validate,2026-03-26T13:13:51.000Z,Aisha Khan,INV-101271
INV-101271,Chrome: Submit,2026-03-26T13:13:57.000Z,Aisha Khan,INV-101271
INV-101272,Open Excel,2026-03-26T13:36:47.000Z,Diego Santos,INV-101272
INV-101272,Excel: Copy Vendor,2026-03-26T13:36:54.000Z,Diego Santos,INV-101272
INV-101272,Excel: Copy Amount,2026-03-26T13:37:00.000Z,Diego Santos,INV-101272
INV-101272,Switch to Chrome,2026-03-26T13:37:04.000Z,Diego Santos,INV-101272
INV-101272,Chrome: Paste Vendor,2026-03-26T13:37:08.000Z,Diego Santos,INV-101272
INV-101272,Chrome: Paste Amount,2026-03-26T13:37:13.000Z,Diego Santos,INV-101272
INV-101272,Chrome: Validate,2026-03-26T13:37:19.000Z,Diego Santos,INV-101272
INV-101272,Chrome: Submit,2026-03-26T13:37:25.000Z,Diego Santos,INV-101272
INV-101273,Open Excel,2026-03-26T13:57:16.000Z,Nina Petrova,INV-101273
INV-101273,Excel: Copy Vendor,2026-03-26T13:57:23.000Z,Nina Petrova,INV-101273
INV-101273,Excel: Copy Amount,2026-03-26T13:57:29.000Z,Nina Petrova,INV-101273
INV-101273,Switch to Chrome,2026-03-26T13:57:33.000Z,Nina Petrova,INV-101273
INV-101273,Chrome: Paste Vendor,2026-03-26T13:57:37.000Z,Nina Petrova,INV-101273
INV-101273,Chrome: Paste Amount,2026-03-26T13:57:42.000Z,Nina Petrova,INV-101273
INV-101273,Chrome: Validate,2026-03-26T13:57:48.000Z,Nina Petrova,INV-101273
INV-101273,Chrome: Submit,2026-03-26T13:57:54.000Z,Nina Petrova,INV-101273
INV-101274,Open Excel,2026-03-26T14:20:44.000Z,Priya Nadella,INV-101274
INV-101274,Excel: Copy Vendor,2026-03-26T14:20:52.000Z,Priya Nadella,INV-101274
INV-101274,Switch to Chrome,2026-03-26T14:20:56.000Z,Priya Nadella,INV-101274
INV-101274,Chrome: Paste Vendor,2026-03-26T14:21:00.000Z,Priya Nadella,INV-101274
INV-101274,Switch to Excel,2026-03-26T14:21:06.000Z,Priya Nadella,INV-101274
INV-101274,Excel: Copy Amount,2026-03-26T14:21:11.000Z,Priya Nadella,INV-101274
INV-101274,Switch to Chrome,2026-03-26T14:21:15.000Z,Priya Nadella,INV-101274
INV-101274,Chrome: Paste Amount,2026-03-26T14:21:19.000Z,Priya Nadella,INV-101274
INV-101274,Chrome: Validate,2026-03-26T14:21:25.000Z,Priya Nadella,INV-101274
INV-101274,Chrome: Submit,2026-03-26T14:21:31.000Z,Priya Nadella,INV-101274
INV-101275,Open Excel,2026-03-26T14:44:12.000Z,Sam Turner,INV-101275
INV-101275,Excel: Copy Vendor,2026-03-26T14:44:20.000Z,Sam Turner,INV-101275
INV-101275,Switch to Chrome,2026-03-26T14:44:24.000Z,Sam Turner,INV-101275
INV-101275,Chrome: Paste Vendor,2026-03-26T14:44:28.000Z,Sam Turner,INV-101275
INV-101275,Switch to Excel,2026-03-26T14:44:34.000Z,Sam Turner,INV-101275
INV-101275,Excel: Copy Amount,2026-03-26T14:44:39.000Z,Sam Turner,INV-101275
INV-101275,Switch to Chrome,2026-03-26T14:44:43.000Z,Sam Turner,INV-101275
INV-101275,Chrome: Paste Amount,2026-03-26T14:44:47.000Z,Sam Turner,INV-101275
INV-101275,Chrome: Validate,2026-03-26T14:44:53.000Z,Sam Turner,INV-101275
INV-101275,Chrome: Submit,2026-03-26T14:44:59.000Z,Sam Turner,INV-101275
INV-101276,Open Excel,2026-03-26T15:07:41.000Z,Lee Okafor,INV-101276
INV-101276,Excel: Copy Vendor,2026-03-26T15:07:49.000Z,Lee Okafor,INV-101276
INV-101276,Switch to Chrome,2026-03-26T15:07:53.000Z,Lee Okafor,INV-101276
INV-101276,Chrome: Paste Vendor,2026-03-26T15:07:57.000Z,Lee Okafor,INV-101276
INV-101276,Switch to Excel,2026-03-26T15:08:03.000Z,Lee Okafor,INV-101276
INV-101276,Excel: Copy Amount,2026-03-26T15:08:08.000Z,Lee Okafor,INV-101276
INV-101276,Switch to Chrome,2026-03-26T15:08:12.000Z,Lee Okafor,INV-101276
INV-101276,Chrome: Paste Amount,2026-03-26T15:08:16.000Z,Lee Okafor,INV-101276
INV-101276,Chrome: Validate,2026-03-26T15:08:22.000Z,Lee Okafor,INV-101276
INV-101276,Chrome: Submit,2026-03-26T15:08:28.000Z,Lee Okafor,INV-101276
INV-101277,Open Excel,2026-03-26T15:31:09.000Z,Maria Alvarez,INV-101277
INV-101277,Excel: Copy Vendor,2026-03-26T15:31:17.000Z,Maria Alvarez,INV-101277
INV-101277,Switch to Chrome,2026-03-26T15:31:21.000Z,Maria Alvarez,INV-101277
INV-101277,Chrome: Paste Vendor,2026-03-26T15:31:25.000Z,Maria Alvarez,INV-101277
INV-101277,Switch to Excel,2026-03-26T15:31:31.000Z,Maria Alvarez,INV-101277
INV-101277,Excel: Copy Amount,2026-03-26T15:31:36.000Z,Maria Alvarez,INV-101277
INV-101277,Switch to Chrome,2026-03-26T15:31:40.000Z,Maria Alvarez,INV-101277
INV-101277,Chrome: Paste Amount,2026-03-26T15:31:44.000Z,Maria Alvarez,INV-101277
INV-101277,Chrome: Validate,2026-03-26T15:31:50.000Z,Maria Alvarez,INV-101277
INV-101277,Chrome: Submit,2026-03-26T15:31:56.000Z,Maria Alvarez,INV-101277
INV-101278,Open Excel,2026-03-26T15:51:38.000Z,Tom Becker,INV-101278
INV-101278,Excel: Copy Vendor,2026-03-26T15:51:46.000Z,Tom Becker,INV-101278
INV-101278,Switch to Chrome,2026-03-26T15:51:50.000Z,Tom Becker,INV-101278
INV-101278,Chrome: Paste Vendor,2026-03-26T15:51:54.000Z,Tom Becker,INV-101278
INV-101278,Switch to Excel,2026-03-26T15:52:00.000Z,Tom Becker,INV-101278
INV-101278,Excel: Copy Amount,2026-03-26T15:52:05.000Z,Tom Becker,INV-101278
INV-101278,Switch to Chrome,2026-03-26T15:52:09.000Z,Tom Becker,INV-101278
INV-101278,Chrome: Paste Amount,2026-03-26T15:52:13.000Z,Tom Becker,INV-101278
INV-101278,Chrome: Validate,2026-03-26T15:52:19.000Z,Tom Becker,INV-101278
INV-101278,Chrome: Submit,2026-03-26T15:52:25.000Z,Tom Becker,INV-101278
INV-101279,Open Excel,2026-03-26T16:15:06.000Z,Aisha Khan,INV-101279
INV-101279,Excel: Copy Vendor,2026-03-26T16:15:14.000Z,Aisha Khan,INV-101279
INV-101279,Switch to Chrome,2026-03-26T16:15:18.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Paste Vendor,2026-03-26T16:15:22.000Z,Aisha Khan,INV-101279
INV-101279,Switch to Excel,2026-03-26T16:15:28.000Z,Aisha Khan,INV-101279
INV-101279,Excel: Copy Amount,2026-03-26T16:15:33.000Z,Aisha Khan,INV-101279
INV-101279,Switch to Chrome,2026-03-26T16:15:37.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Paste Amount,2026-03-26T16:15:41.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Validate,2026-03-26T16:15:47.000Z,Aisha Khan,INV-101279
INV-101279,Switch to Excel,2026-03-26T16:15:55.000Z,Aisha Khan,INV-101279
INV-101279,Excel: Copy Amount,2026-03-26T16:16:01.000Z,Aisha Khan,INV-101279
INV-101279,Switch to Chrome,2026-03-26T16:16:05.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Paste Amount,2026-03-26T16:16:10.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Validate,2026-03-26T16:16:17.000Z,Aisha Khan,INV-101279
INV-101279,Chrome: Submit,2026-03-26T16:16:23.000Z,Aisha Khan,INV-101279
INV-101280,Open Excel,2026-03-26T16:38:35.000Z,Diego Santos,INV-101280
INV-101280,Excel: Copy Vendor,2026-03-26T16:38:43.000Z,Diego Santos,INV-101280
INV-101280,Switch to Chrome,2026-03-26T16:38:47.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Paste Vendor,2026-03-26T16:38:51.000Z,Diego Santos,INV-101280
INV-101280,Switch to Excel,2026-03-26T16:38:57.000Z,Diego Santos,INV-101280
INV-101280,Excel: Copy Amount,2026-03-26T16:39:02.000Z,Diego Santos,INV-101280
INV-101280,Switch to Chrome,2026-03-26T16:39:06.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Paste Amount,2026-03-26T16:39:10.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Validate,2026-03-26T16:39:16.000Z,Diego Santos,INV-101280
INV-101280,Switch to Excel,2026-03-26T16:39:24.000Z,Diego Santos,INV-101280
INV-101280,Excel: Copy Amount,2026-03-26T16:39:30.000Z,Diego Santos,INV-101280
INV-101280,Switch to Chrome,2026-03-26T16:39:34.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Paste Amount,2026-03-26T16:39:39.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Validate,2026-03-26T16:39:46.000Z,Diego Santos,INV-101280
INV-101280,Chrome: Submit,2026-03-26T16:39:52.000Z,Diego Santos,INV-101280
INV-101281,Open Excel,2026-03-27T09:02:03.000Z,Nina Petrova,INV-101281
INV-101281,Excel: Copy Vendor,2026-03-27T09:02:11.000Z,Nina Petrova,INV-101281
INV-101281,Switch to Chrome,2026-03-27T09:02:15.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Paste Vendor,2026-03-27T09:02:19.000Z,Nina Petrova,INV-101281
INV-101281,Switch to Excel,2026-03-27T09:02:25.000Z,Nina Petrova,INV-101281
INV-101281,Excel: Copy Amount,2026-03-27T09:02:30.000Z,Nina Petrova,INV-101281
INV-101281,Switch to Chrome,2026-03-27T09:02:34.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Paste Amount,2026-03-27T09:02:38.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Validate,2026-03-27T09:02:44.000Z,Nina Petrova,INV-101281
INV-101281,Switch to Excel,2026-03-27T09:02:52.000Z,Nina Petrova,INV-101281
INV-101281,Excel: Copy Amount,2026-03-27T09:02:58.000Z,Nina Petrova,INV-101281
INV-101281,Switch to Chrome,2026-03-27T09:03:02.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Paste Amount,2026-03-27T09:03:07.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Validate,2026-03-27T09:03:14.000Z,Nina Petrova,INV-101281
INV-101281,Chrome: Submit,2026-03-27T09:03:20.000Z,Nina Petrova,INV-101281
INV-101282,Open Excel,2026-03-27T09:25:31.000Z,Priya Nadella,INV-101282
INV-101282,Excel: Copy Vendor,2026-03-27T09:25:38.000Z,Priya Nadella,INV-101282
